   Start1     Start2    Length
   291949    1150728r      181
   577315    1150728r      181
   244057    1150728r      181
   160995     492791r       80
   160995     785144r       80
  1724164    1885541        80
   160995    1724164        80
  1752842    1885541        80
   160995    1752842        80
   473918    1885541        80
   160995     473918        80
   291949    1885541        80
   160995     291949        80
   160995    1496609r       80
   577315    1885541        80
   160995     577315        80
   160995     269852r       80
   244057    1885541        80
   160995     244057        80
   931033    1030690r       40
   931033    1150728r       40
   931033    1074326        40
   931033    1885541        40
   160995     931033        40
   146569    1753946        30
   435936     724373r      120
  1528813    1850272r       33
   208749    1850272r       33
   435936    1730156r       33
   435936    1944847r       33
   435936    1528813        33
   208749     435936        33
   268418    1583835        29
  1763986    1764034        34
  1355830    1702389r      112
   188221    1355830       112
  1044144    1702389r      112
   188221    1044144       112
   349238    1702389r      112
   188221     349238       112
   976545    1546840r       27
  1476165    1700314r      143
  1476165    1677558        56
  1476165    1552416        56
  1445574    1476165        56
  1387273    1388070        30
  1468759    1518073r       49
   245425     491424r       52
   245425    1711358r       44
  1261922    1287636r       49
  1261922    1492161r       49
    53683    1756380r       33
  1150620    1885649r       28
  1030582    1885649r       28
   327176    1885649r       28
   785036    1885649r       28
   492683    1885649r       28
  1496501    1885649r       28
   269744    1885649r       28
  1150620    1252236        28
  1030582    1252236        28
   327176    1252236        28
  1252236    1724272r       28
  1252236    1752950r       28
   785036    1252236        28
   492683    1252236        28
  1252236    1496501        28
   269744    1252236        28
    42059     714633r       39
    42059    1794769        39
    42059    1801041r       39
    42059      66445        39
    42059     623360        35
   960773    1876010r       28
   953007    1876010r       28
  1152690    1883577r       29
  1032652    1883577r       29
   329246    1883577r       29
  1506659    1553957r      185
  1506659    1933277       185
  1040653    1872118r       55
   184730    1872118r       55
  1040653    1162255        55
   184730    1162255        55
  1258781    1872118r       53
  1162255    1258781        53
   413874    1553957r       54
   364173    1553957r       54
  1933277    1962704r       54
  1698123    1933277        54
   413874    1933277        54
   364173    1933277        54
   413874     693078r       54
   364173     693078r       54
  1162255    1580891r       46
  1258781    1553957r       46
  1040653    1553957r       46
   184730    1553957r       46
  1258781    1933277        46
  1040653    1933277        46
   184730    1933277        46
   184730     693078r       46
  1506659    1872118r       46
  1162255    1506659        46
  1162255    1962704r       46
  1698123    1872118r       46
  1162255    1698123        46
   413874    1872118r       46
   413874    1162255        46
   364173    1872118r       46
   364173    1162255        46
   413874    1058891r       37
   364173    1058891r       37
  1040653    1058891r       37
   184730    1058891r       37
  1162255    1478352r       33
   913913    1170146r       29
   913913    1514520r       29
  1641798    1864208        29
   913913    1864208        29
